"namePlayer","idGame","slugTeam","totalPlusMinus","totalSecs"
"Mike Miller","21400466","CLE",3,1146
"Mike Miller","21400599","CLE",3,675
"Mike Miller","21400809","CLE",3,495
"Mike Miller","21401124","CLE",3,207
"Mike Miller","21401178","CLE",3,1384
"Mike Muscala","21401077","ATL",3,1302
"Mike Muscala","21401205","ATL",3,1471
"Mike Scott","21400343","ATL",3,1002
"Miles Plumlee","21400246","PHX",3,1514
"Miles Plumlee","21400337","PHX",3,1640
"Miles Plumlee","21400622","PHX",3,417
"Miroslav Raduljica","21400672","MIN",3,77
"Mirza Teletovic","21400075","BKN",3,1623
"Mitch McGary","21401090","OKC",3,962
"Mitch McGary","21401132","OKC",3,987
"Mo Williams","21400017","MIN",3,1463
"Mo Williams","21400085","MIN",3,1339
"Mo Williams","21400911","CHA",3,2169
"Monta Ellis","21400323","DAL",3,2291
"Monta Ellis","21401057","DAL",3,2387
"Nate Robinson","21400221","DEN",3,860
"Nate Robinson","21400232","DEN",3,880
"Nate Robinson","21400471","DEN",3,1325
"Nate Robinson","21400983","LAC",3,563
"Nate Wolters","21400671","NOP",3,1186
"Nazr Mohammed","21400785","CHI",3,66
"Nazr Mohammed","21401206","CHI",3,225
"Nene","21400666","WAS",3,1809
"Nene","21400848","WAS",3,1497
"Nene","21400991","WAS",3,1851
"Nerlens Noel","21400127","PHI",3,1398
"Nick Calathes","21400345","MEM",3,657
"Nick Collison","21400909","OKC",3,1047
"Nick Johnson","21400268","HOU",3,1167
"Nick Young","21400248","LAL",3,1876
"Nick Young","21400356","LAL",3,1350
"Nick Young","21400573","LAL",3,1199
"Nick Young","21400632","LAL",3,1151
"Nicolas Batum","21400342","POR",3,2183
"Nicolas Batum","21401136","POR",3,1600
"Nik Stauskas","21400368","SAC",3,933
"Nik Stauskas","21400913","SAC",3,865
"Nikola Mirotic","21400349","CHI",3,1214
"Nikola Mirotic","21400785","CHI",3,721
"Nikola Mirotic","21401161","CHI",3,1629
"Nikola Vucevic","21400132","ORL",3,2166
"Nikola Vucevic","21400495","ORL",3,2123
"Nikola Vucevic","21400897","ORL",3,1816
"Noah Vonleh","21400237","CHA",3,720
"Norris Cole","21400505","MIA",3,1182
"O.J. Mayo","21400076","MIL",3,1157
"Omri Casspi","21400598","SAC",3,1008
"Otto Porter Jr.","21400132","WAS",3,1571
"Otto Porter Jr.","21400427","WAS",3,745
"Otto Porter Jr.","21400719","WAS",3,871
"Otto Porter Jr.","21400823","WAS",3,1242
"P.J. Tucker","21400442","PHX",3,1963
"P.J. Tucker","21400491","PHX",3,1467
"Pablo Prigioni","21400331","NYK",3,838
"Pablo Prigioni","21400393","NYK",3,1784
"Pablo Prigioni","21400788","NYK",3,1084
"Patrick Beverley","21400753","HOU",3,2166
"Patrick Patterson","21400215","TOR",3,1258
"Patrick Patterson","21400936","TOR",3,1894
"Patrick Patterson","21400987","TOR",3,1415
"Patty Mills","21400637","SAS",3,1300
"Patty Mills","21401001","SAS",3,344
"Patty Mills","21401057","SAS",3,1236
"Pau Gasol","21400223","CHI",3,2033
"Pau Gasol","21400831","CHI",3,1765
"Paul Millsap","21400822","ATL",3,1943
"Paul Pierce","21400132","WAS",3,1313
"Paul Pierce","21400236","WAS",3,1699
"Paul Pierce","21400569","WAS",3,1614
"Paul Pierce","21400791","WAS",3,1790
"Paul Pierce","21400920","WAS",3,1333
"Paul Pierce","21400991","WAS",3,1920
"Paul Pierce","21401177","WAS",3,1211
"Pero Antic","21400064","ATL",3,939
"Pero Antic","21400205","ATL",3,1080
"Pero Antic","21400519","ATL",3,1064
"Pero Antic","21400642","ATL",3,1118
"Pero Antic","21400958","ATL",3,1187
"Pero Antic","21401039","ATL",3,1076
"Perry Jones III","21400020","OKC",3,2502
"Perry Jones III","21400312","OKC",3,1294
"Perry Jones III","21400489","OKC",3,814
"Perry Jones III","21400642","OKC",3,47
"Perry Jones III","21400710","OKC",3,130
"Phil Pressey","21400371","BOS",3,1144
"Phil Pressey","21400580","BOS",3,648
"Phil Pressey","21400686","BOS",3,534
"Quincy Acy","21401205","NYK",3,1553
"Quincy Pondexter","21400632","NOP",3,1586
"Quincy Pondexter","21400923","NOP",3,2032
"Quincy Pondexter","21401156","NOP",3,2051
"Quincy Pondexter","21401223","NOP",3,1396
"Rajon Rondo","21400685","DAL",3,2065
"Rasual Butler","21400205","WAS",3,475
"Rasual Butler","21400569","WAS",3,1520
"Rasual Butler","21400719","WAS",3,407
"Rasual Butler","21401031","WAS",3,234
"Ray McCallum","21400684","SAC",3,315
"Ray McCallum","21400764","SAC",3,997
"Raymond Felton","21400550","DAL",3,285
"Raymond Felton","21401046","DAL",3,275
"Reggie Evans","21400014","SAC",3,414
"Reggie Evans","21400451","SAC",3,969
"Reggie Evans","21400913","SAC",3,315
"Reggie Evans","21400925","SAC",3,416
"Reggie Jackson","21401096","DET",3,2162
"Reggie Williams","21400836","SAS",3,550
"Richard Jefferson","21400080","DAL",3,339
"Richard Jefferson","21400646","DAL",3,650
"Richard Jefferson","21401184","DAL",3,1884
"Ricky Ledo","21400413","DAL",3,12
"Robbie Hummel","21400167","MIN",3,951
"Robbie Hummel","21400177","MIN",3,1000
"Robbie Hummel","21400291","MIN",3,940
"Robbie Hummel","21400305","MIN",3,905
"Robbie Hummel","21400363","MIN",3,378
"Robbie Hummel","21400647","MIN",3,1922
"Robert Covington","21400200","PHI",3,108
"Robert Covington","21400509","PHI",3,2364
"Robert Covington","21400804","PHI",3,1722
"Robert Covington","21400968","PHI",3,1712
"Robert Sacre","21400197","LAL",3,1089
"Robert Sacre","21400458","LAL",3,844
"Robert Sacre","21401056","LAL",3,1133
"Robin Lopez","21400210","POR",3,1837
"Robin Lopez","21400328","POR",3,1688
"Rodney Hood","21400866","UTA",3,1195
"Rodney Stuckey","21400417","IND",3,1943
"Rodney Stuckey","21400552","IND",3,2098
"Rodney Stuckey","21400644","IND",3,2013
"Ronnie Price","21400586","LAL",3,1637
"Ronnie Price","21400667","LAL",3,416
"Roy Hibbert","21400160","IND",3,1808
"Roy Hibbert","21400476","IND",3,1759
"Roy Hibbert","21400976","IND",3,1444
"Rudy Gay","21400231","SAC",3,2082
"Rudy Gay","21400813","SAC",3,2263
"Rudy Gay","21401058","SAC",3,2438
"Rudy Gobert","21400306","UTA",3,1256
"Russ Smith","21400394","NOP",3,878
"Russ Smith","21400963","MEM",3,927
"Russell Westbrook","21400658","OKC",3,2371
"Russell Westbrook","21400723","OKC",3,2301
"Ryan Anderson","21400192","NOP",3,1801
"Ryan Anderson","21400660","NOP",3,1665
"Ryan Anderson","21401135","NOP",3,1198
"Ryan Hollins","21400684","SAC",3,315
"Ryan Kelly","21400056","LAL",3,425
"Ryan Kelly","21400680","LAL",3,1177
"Samuel Dalembert","21400100","NYK",3,965
"Sebastian Telfair","21400020","OKC",3,2261
"Sebastian Telfair","21400168","OKC",3,1776
"Serge Ibaka","21400144","OKC",3,2095
"Sergey Karasev","21400006","BKN",3,172
"Sergey Karasev","21400191","BKN",3,150
"Sergey Karasev","21400242","BKN",3,237
"Sergey Karasev","21400332","BKN",3,1669
"Shabazz Muhammad","21400189","MIN",3,1094
"Shabazz Muhammad","21400514","MIN",3,2201
"Shabazz Muhammad","21400779","MIN",3,1423
"Shabazz Napier","21400170","MIA",3,1938
"Shabazz Napier","21400325","MIA",3,784
"Shabazz Napier","21400940","MIA",3,437
"Shane Larkin","21400075","NYK",3,1143
"Shane Larkin","21400536","NYK",3,1800
"Shane Larkin","21401001","NYK",3,1348
"Shaun Livingston","21400340","GSW",3,1263
"Shaun Livingston","21400533","GSW",3,793
"Shaun Livingston","21400793","GSW",3,750
"Shavlik Randolph","21400141","PHX",3,117
"Shavlik Randolph","21400352","PHX",3,1081
"Shavlik Randolph","21400406","PHX",3,603
"Shawn Marion","21400626","CLE",3,989
"Shawn Marion","21401225","CLE",3,1967
"Shawne Williams","21400124","MIA",3,1952
"Shawne Williams","21400573","MIA",3,204
"Shawne Williams","21400903","DET",3,285
"Shawne Williams","21401139","DET",3,196
"Shayne Whittington","21400435","IND",3,84
"Shayne Whittington","21400946","IND",3,317
"Shelvin Mack","21401026","ATL",3,1235
"Shelvin Mack","21401039","ATL",3,408
"Sim Bhullar","21401183","SAC",3,63
"Solomon Hill","21400099","IND",3,2203
"Solomon Hill","21400774","IND",3,1062
"Solomon Hill","21401099","IND",3,856
"Spencer Dinwiddie","21400682","DET",3,818
"Spencer Hawes","21400039","LAC",3,1353
"Spencer Hawes","21400102","LAC",3,833
"Spencer Hawes","21400252","LAC",3,1206
"Spencer Hawes","21400272","LAC",3,994
"Spencer Hawes","21401004","LAC",3,671
"Steve Blake","21400309","POR",3,1127
"Steve Blake","21400342","POR",3,1272
"Steve Blake","21400798","POR",3,1393
"Steve Novak","21400610","UTA",3,214
"Steven Adams","21400020","OKC",3,1743
"T.J. Warren","21401200","PHX",3,1625
"Taj Gibson","21400512","CHI",3,1631
"Taj Gibson","21400800","CHI",3,1904
"Tarik Black","21400217","HOU",3,903
"Tayshaun Prince","21400686","BOS",3,1378
"Tayshaun Prince","21400763","BOS",3,1109
"Terrence Jones","21400685","HOU",3,1257
"Terrence Ross","21400641","TOR",3,1267
"Terrence Ross","21400911","TOR",3,1933
"Thabo Sefolosha","21400413","ATL",3,1001
"Thabo Sefolosha","21400519","ATL",3,1278
"Thaddeus Young","21400793","MIN",3,2235
"Thomas Robinson","21401102","PHI",3,1432
"Tim Duncan","21400024","SAS",3,1820
"Tim Duncan","21400390","SAS",3,2582
"Tim Hardaway Jr.","21400061","NYK",3,1603
"Tim Hardaway Jr.","21400075","NYK",3,1708
"Tim Hardaway Jr.","21400142","NYK",3,653
"Timofey Mozgov","21400586","CLE",3,1403
"Timofey Mozgov","21400718","CLE",3,1601
"Timofey Mozgov","21400747","CLE",3,1909
"Toney Douglas","21401135","NOP",3,599
"Tony Allen","21400837","MEM",3,1703
"Tony Allen","21400954","MEM",3,1607
"Tony Parker","21401113","SAS",3,1320
"Tony Snell","21400263","CHI",3,342
"Tony Snell","21401189","CHI",3,778
"Toure' Murry","21401053","WAS",3,234
"Trevor Ariza","21400127","HOU",3,2541
"Trevor Ariza","21400698","HOU",3,2074
"Trevor Ariza","21401002","HOU",3,1933
"Trevor Booker","21400492","UTA",3,1153
"Trevor Booker","21400626","UTA",3,1012
"Trevor Booker","21400638","UTA",3,1495
"Trevor Booker","21400812","UTA",3,1305
"Trevor Booker","21400851","UTA",3,1215
"Trey Burke","21400066","UTA",3,1357
"Trey Burke","21400366","UTA",3,1643
"Trey Burke","21401170","UTA",3,1250
"Tristan Thompson","21400022","CLE",3,2185
"Tristan Thompson","21400098","CLE",3,1554
"Tristan Thompson","21400586","CLE",3,1911
"Tristan Thompson","21401167","CLE",3,1437
"Ty Lawson","21400530","DEN",3,2042
"Ty Lawson","21400733","DEN",3,2609
"Tyler Ennis","21400895","MIL",3,899
"Tyler Ennis","21401037","MIL",3,559
"Tyler Hansbrough","21400119","TOR",3,498
"Tyler Hansbrough","21400166","TOR",3,419
"Tyler Hansbrough","21400565","TOR",3,569
"Tyler Hansbrough","21400608","TOR",3,709
"Tyler Hansbrough","21400970","TOR",3,1599
"Tyler Hansbrough","21401080","TOR",3,895
"Tyler Hansbrough","21401130","TOR",3,691
"Tyler Hansbrough","21401175","TOR",3,2150
"Tyler Johnson","21401007","MIA",3,1020
"Tyler Zeller","21400789","BOS",3,1013
"Tyler Zeller","21400976","BOS",3,1565
"Tyreke Evans","21400323","NOP",3,2010
"Tyreke Evans","21401083","NOP",3,1973
"Udonis Haslem","21400404","MIA",3,1506
"Udonis Haslem","21400887","MIA",3,1220
"Victor Oladipo","21400132","ORL",3,1920
"Victor Oladipo","21400645","ORL",3,2100
"Victor Oladipo","21400670","ORL",3,1964
"Victor Oladipo","21401113","ORL",3,2426
"Vince Carter","21400176","MEM",3,1312
"Vince Carter","21400588","MEM",3,436
"Vince Carter","21401027","MEM",3,1308
"Vince Carter","21401050","MEM",3,1253
"Wayne Ellington","21400339","LAL",3,777
"Wayne Ellington","21400680","LAL",3,2186
"Wayne Ellington","21400999","LAL",3,1792
"Wesley Matthews","21400015","POR",3,2078
"Wesley Matthews","21400634","POR",3,2163
"Wesley Matthews","21400869","POR",3,1972
"Will Bynum","21401215","WAS",3,16
"Willie Green","21400072","ORL",3,338
"Willie Green","21400670","ORL",3,1174
"Willie Green","21400788","ORL",3,1437
"Wilson Chandler","21400581","DEN",3,2363
"Zach LaVine","21400283","MIN",3,2095
"Zach LaVine","21400686","MIN",3,1435
"Zach LaVine","21400754","MIN",3,486
"Zach LaVine","21400888","MIN",3,1345
"Zach LaVine","21401008","MIN",3,1195
"Zach Randolph","21400118","MEM",3,2055
"Zach Randolph","21400837","MEM",3,1912
"Zaza Pachulia","21400062","MIL",3,1106
"Zaza Pachulia","21400164","MIL",3,1738
"Zaza Pachulia","21400218","MIL",3,1174
"Zoran Dragic","21400141","PHX",3,117
"Zoran Dragic","21401188","MIA",3,8
"Aaron Brooks","21400035","CHI",2,1369
"Aaron Brooks","21400543","CHI",2,1401
"Aaron Brooks","21400845","CHI",2,1700
"Aaron Brooks","21401118","CHI",2,2228
"Aaron Gordon","21400662","ORL",2,1271
"Al-Farouq Aminu","21400235","DAL",2,1276
"Al-Farouq Aminu","21400367","DAL",2,1520
"Al-Farouq Aminu","21400660","DAL",2,913
"Al-Farouq Aminu","21400762","DAL",2,1875
"Al-Farouq Aminu","21400937","DAL",2,1203
"Al-Farouq Aminu","21401012","DAL",2,1450
"Al Horford","21400732","ATL",2,2066
"Al Jefferson","21400195","CHA",2,2048
"Al Jefferson","21400444","CHA",2,1957
"Al Jefferson","21400952","CHA",2,1463
"Alan Anderson","21400364","BKN",2,1033
"Alec Burks","21400314","UTA",2,1800
"Alex Len","21400406","PHX",2,1413
"Alex Len","21400596","PHX",2,1309
"Alexis Ajinca","21400045","NOP",2,614
"Alexis Ajinca","21400755","NOP",2,181
"Alexis Ajinca","21401182","NOP",2,674
"Allen Crabbe","21400456","POR",2,752
"Allen Crabbe","21400745","POR",2,115
"Alonzo Gee","21400751","DEN",2,528
"Amar'e Stoudemire","21400113","NYK",2,1120
"Amar'e Stoudemire","21400142","NYK",2,1214
"Amar'e Stoudemire","21400379","NYK",2,1847
"Amar'e Stoudemire","21400760","NYK",2,1005
"Amir Johnson","21400227","TOR",2,1788
"Amir Johnson","21400457","TOR",2,1543
"Anderson Varejao","21400022","CLE",2,1703
"Anderson Varejao","21400125","CLE",2,1677
"Anderson Varejao","21400273","CLE",2,1724
"Anderson Varejao","21400303","CLE",2,1438
"Andre Drummond","21400435","DET",2,1668
"Andre Drummond","21400529","DET",2,1801
"Andre Iguodala","21400212","GSW",2,1634
"Andre Iguodala","21400224","GSW",2,1941
"Andre Iguodala","21400275","GSW",2,1390
"Andre Iguodala","21400289","GSW",2,1815
"Andre Iguodala","21400324","GSW",2,1444
"Andre Iguodala","21400493","GSW",2,1751
"Andre Iguodala","21400854","GSW",2,1772
"Andre Miller","21400318","WAS",2,790
"Andre Miller","21400329","WAS",2,604
"Andre Miller","21400427","WAS",2,690
"Andre Miller","21401170","SAC",2,1516
"Andre Roberson","21400020","OKC",2,2232
"Andre Roberson","21400408","OKC",2,1561
"Andre Roberson","21401026","OKC",2,1046
"Andrea Bargnani","21400477","NYK",2,1190
"Andrew Bogut","21400533","GSW",2,881
"Andrew Bogut","21401030","GSW",2,883
"Andrew Bogut","21401111","GSW",2,1805
"Andrew Nicholson","21400029","ORL",2,93
"Andrew Nicholson","21400113","ORL",2,1167
"Andrew Nicholson","21400172","ORL",2,190
"Andrew Wiggins","21400531","MIN",2,2339
"Andrew Wiggins","21400724","MIN",2,2557
"Anthony Bennett","21400009","MIN",2,834
"Anthony Bennett","21401106","MIN",2,397
"Anthony Davis","21400437","NOP",2,2264
"Anthony Davis","21400758","NOP",2,762
"Anthony Morrow","21400408","OKC",2,1209
"Anthony Morrow","21400688","OKC",2,1401
"Anthony Tolliver","21400024","PHX",2,1002
"Anthony Tolliver","21400465","DET",2,652
"Anthony Tolliver","21400709","DET",2,1524
"Anthony Tolliver","21400769","DET",2,2063
"Anthony Tolliver","21400860","DET",2,1466
"Arinze Onuaku","21401192","MIN",2,8
"Aron Baynes","21400108","SAS",2,757
"Aron Baynes","21400867","SAS",2,1052
"Aron Baynes","21401200","SAS",2,1004
"Austin Daye","21400468","SAS",2,166
"Austin Daye","21401039","ATL",2,200
"Austin Rivers","21400674","LAC",2,793
"Austin Rivers","21400983","LAC",2,756
"Avery Bradley","21400639","BOS",2,2068
"Avery Bradley","21400649","BOS",2,1817
"Avery Bradley","21400859","BOS",2,2031
"Avery Bradley","21401178","BOS",2,1877
"Ben Gordon","21400212","ORL",2,1257
"Ben Gordon","21400318","ORL",2,1093
"Ben McLemore","21400014","SAC",2,1587
"Ben McLemore","21400306","SAC",2,1080
"Ben McLemore","21400998","SAC",2,1729
"Beno Udrih","21400021","MEM",2,1010
"Beno Udrih","21400078","MEM",2,779
"Beno Udrih","21400104","MEM",2,1083
"Beno Udrih","21400678","MEM",2,1241
"Beno Udrih","21400725","MEM",2,1025
"Beno Udrih","21401050","MEM",2,1157
"Beno Udrih","21401082","MEM",2,1166
"Bernard James","21400874","DAL",2,304
"Bismack Biyombo","21400334","CHA",2,745
"Bismack Biyombo","21400911","CHA",2,833
"Boris Diaw","21400545","SAS",2,857
"Boris Diaw","21400757","SAS",2,1050
"Boris Diaw","21401057","SAS",2,1764
"Bradley Beal","21400250","WAS",2,1003
"Bradley Beal","21400666","WAS",2,1676
"Brandan Wright","21400137","DAL",2,1249
"Brandan Wright","21400496","BOS",2,890
"Brandan Wright","21401034","PHX",2,1809
"Brandon Bass","21400538","BOS",2,1577
"Brandon Jennings","21400243","DET",2,2109
"Brandon Knight","21400049","MIL",2,1717
"Brendan Haywood","21400796","CLE",2,71
"Brian Roberts","21400899","CHA",2,928
"Brook Lopez","21400635","BKN",2,2262
"Brook Lopez","21400668","BKN",2,1945
"Brook Lopez","21400933","BKN",2,2158
"Brook Lopez","21401163","BKN",2,2355
"C.J. Watson","21400287","IND",2,2163
"C.J. Wilcox","21400659","LAC",2,115
"Cameron Bairstow","21400620","CHI",2,155
"Carl Landry","21400669","SAC",2,327
"Carl Landry","21400764","SAC",2,343
"Carl Landry","21401105","SAC",2,846
"Carl Landry","21401117","SAC",2,1255
"Carlos Boozer","21400339","LAL",2,1882
"Caron Butler","21400577","DET",2,1227
"Chandler Parsons","21400046","DAL",2,2091
"Chandler Parsons","21400594","DAL",2,2174
"Charlie Villanueva","21400801","DAL",2,754
"Charlie Villanueva","21400889","DAL",2,265
"Charlie Villanueva","21400910","DAL",2,259
"Chase Budinger","21400270","MIN",2,301
"Chase Budinger","21400472","MIN",2,967
"Chase Budinger","21400606","MIN",2,836
"Chris Andersen","21400124","MIA",2,431
"Chris Andersen","21400149","MIA",2,965
"Chris Andersen","21400644","MIA",2,1697
"Chris Bosh","21400195","MIA",2,2151
"Chris Copeland","21400032","IND",2,2033
"Chris Johnson","21400058","PHI",2,761
"Chris Johnson","21401145","UTA",2,315
"Chris Johnson","21401170","UTA",2,1039
"Chris Kaman","21400096","POR",2,1121
"Chris Kaman","21400557","POR",2,1175
"Chris Kaman","21400928","POR",2,1115
"Chris Paul","21400102","LAC",2,2314
"Chris Paul","21400674","LAC",2,2087
"Chris Paul","21400690","LAC",2,2114
"Chuck Hayes","21400281","TOR",2,572
"Chuck Hayes","21400457","TOR",2,396
"CJ McCollum","21400456","POR",2,338
"CJ McCollum","21400987","POR",2,951
"CJ Miles","21400587","IND",2,1596
"CJ Miles","21401099","IND",2,1688
"Cleanthony Early","21400694","NYK",2,1094
"Cleanthony Early","21400926","NYK",2,1247
"Cody Zeller","21400459","CHA",2,1922
"Cody Zeller","21400911","CHA",2,1643
"Cole Aldrich","21400400","NYK",2,1320
"Cole Aldrich","21401016","NYK",2,1350
"Corey Brewer","21400283","MIN",2,2419
"Corey Brewer","21400650","HOU",2,1271
"Corey Brewer","21400753","HOU",2,1522
"Corey Brewer","21400863","HOU",2,991
"Corey Brewer","21401202","HOU",2,1433
"Cory Jefferson","21400899","BKN",2,826
"Cory Joseph","21400437","SAS",2,2300
"Cory Joseph","21400569","SAS",2,1425
"Cory Joseph","21400648","SAS",2,1087
"Cory Joseph","21401057","SAS",2,82
"Cory Joseph","21401098","SAS",2,42
"Cory Joseph","21401134","SAS",2,1026
"Courtney Lee","21400828","MEM",2,1799
"Courtney Lee","21401105","MEM",2,1886
"D.J. Augustin","21400017","DET",2,1950
"D.J. Augustin","21400136","DET",2,1185
"D.J. Augustin","21400540","DET",2,1221
"D.J. Augustin","21400957","OKC",2,1312
"D.J. Augustin","21400982","OKC",2,1408
"D.J. Augustin","21401090","OKC",2,1714
"D.J. Augustin","21401197","OKC",2,891
"Dahntay Jones","21400659","LAC",2,115
"Damian Lillard","21400138","POR",2,2274
"Damian Lillard","21400259","POR",2,1860
"Damian Lillard","21400639","POR",2,2115
"Damian Lillard","21400656","POR",2,2156
"Damjan Rudez","21400063","IND",2,935
"Damjan Rudez","21400203","IND",2,894
"Damjan Rudez","21400962","IND",2,759
"Damjan Rudez","21401127","IND",2,739
"Danilo Gallinari","21400391","DEN",2,1468
"Danilo Gallinari","21400811","DEN",2,2130
"Danilo Gallinari","21401069","DEN",2,1889
"Danny Granger","21400598","MIA",2,642
"Danny Green","21400139","SAS",2,2015
"Danny Green","21400282","SAS",2,1581
"Dante Cunningham","21401040","NOP",2,2144
"Dante Exum","21400110","UTA",2,1129
"Dante Exum","21401015","UTA",2,1223
"Darrell Arthur","21400197","DEN",2,1169
"Darrell Arthur","21400295","DEN",2,1567
"Darren Collison","21400092","SAC",2,2094
"David Stockton","21401196","SAC",2,420
"David West","21400342","IND",2,1972
"David West","21400490","IND",2,1839
"David West","21400516","IND",2,1688
"David West","21400552","IND",2,1976
"DeAndre Jordan","21400307","LAC",2,2493
"DeAndre Jordan","21400837","LAC",2,2425
"DeJuan Blair","21400051","WAS",2,90
"DeMar DeRozan","21400664","TOR",2,2086
"DeMar DeRozan","21400675","TOR",2,1994
"DeMar DeRozan","21401140","TOR",2,2603
"DeMarcus Cousins","21400079","SAC",2,2084
"DeMarcus Cousins","21400773","SAC",2,2204
"DeMarre Carroll","21400032","ATL",2,2031
"DeMarre Carroll","21400526","ATL",2,1891
"DeMarre Carroll","21400749","ATL",2,2004
"Dennis Schroder","21400466","ATL",2,920
"Dennis Schroder","21401039","ATL",2,1412
"Derrick Favors","21400204","UTA",2,2068
"Derrick Favors","21400412","UTA",2,2130
"Derrick Favors","21400876","UTA",2,2212
"Derrick Rose","21400419","CHI",2,1714
"Derrick Rose","21400460","CHI",2,2090
"Derrick Rose","21400770","CHI",2,2093
"Derrick Williams","21400381","SAC",2,1429
"Devin Harris","21401012","DAL",2,1332
"Devin Harris","21401046","DAL",2,515
"Devin Harris","21401099","DAL",2,1632
"Devin Harris","21401171","DAL",2,1071
"Devyn Marble","21400029","ORL",2,93
"Devyn Marble","21400662","ORL",2,598
"Dewayne Dedmon","21400433","ORL",2,1146
"Dewayne Dedmon","21400858","ORL",2,664
"Dewayne Dedmon","21401113","ORL",2,1417
"Dion Waiters","21400147","CLE",2,1682
"Dion Waiters","21400532","OKC",2,1339
"Dion Waiters","21400688","OKC",2,1174
"Dion Waiters","21401147","OKC",2,2388
"Dirk Nowitzki","21401125","DAL",2,1891
"Donald Sloan","21400567","IND",2,942
"Donatas Motiejunas","21400043","HOU",2,1300
"Dorell Wright","21400194","POR",2,359
"Doug McDermott","21400695","CHI",2,4
"Doug McDermott","21401033","CHI",2,105
"Doug McDermott","21401206","CHI",2,160
"Draymond Green","21400340","GSW",2,2220
"Draymond Green","21401192","GSW",2,2222
"Drew Gooden","21400016","WAS",2,1224
"Drew Gooden","21400236","WAS",2,1012
"Drew Gooden","21400920","WAS",2,1036
"Drew Gooden","21401198","WAS",2,1236
"Dwight Howard","21400043","HOU",2,2162
"Dwight Howard","21400396","HOU",2,2490
"Dwight Howard","21400523","HOU",2,2230
"Dwight Howard","21401068","HOU",2,986
"Dwyane Wade","21400505","MIA",2,2021
"Dwyane Wade","21400925","MIA",2,2118
"E'Twaun Moore","21400982","CHI",2,1769
"E'Twaun Moore","21401033","CHI",2,109
"Earl Barron","21401216","PHX",2,1505
"Ekpe Udoh","21400272","LAC",2,277
"Ekpe Udoh","21400659","LAC",2,115
"Elfrid Payton","21400058","ORL",2,1704
"Elfrid Payton","21401020","ORL",2,2195
"Elijah Millsap","21400542","UTA",2,1780
"Elijah Millsap","21400797","UTA",2,2218
"Elliot Williams","21401030","NOP",2,720
"Elton Brand","21400133","ATL",2,510
"Elton Brand","21400915","ATL",2,376
"Elton Brand","21400927","ATL",2,989
"Elton Brand","21400974","ATL",2,514
"Elton Brand","21401205","ATL",2,1001
"Enes Kanter","21400066","UTA",2,1642
"Enes Kanter","21400797","UTA",2,1097
"Eric Bledsoe","21400184","PHX",2,1523
"Eric Gordon","21400192","NOP",2,783
"Eric Gordon","21401068","NOP",2,2512
"Erick Green","21400751","DEN",2,538
"Evan Fournier","21400113","ORL",2,2222
"Evan Fournier","21400318","ORL",2,1280
"Evan Fournier","21400371","ORL",2,2081
"Evan Fournier","21400444","ORL",2,2101
"Evan Turner","21400371","BOS",2,1096
"Evan Turner","21400385","BOS",2,1599
"Evan Turner","21400418","BOS",2,1471
"Evan Turner","21400527","BOS",2,1586
"Evan Turner","21400673","BOS",2,1278
"Festus Ezeli","21401030","GSW",2,810
"Festus Ezeli","21401212","GSW",2,1099
"Furkan Aldemir","21400524","PHI",2,1081
"Furkan Aldemir","21400552","PHI",2,361
"Garrett Temple","21400163","WAS",2,800
"Garrett Temple","21400680","WAS",2,90
"Garrett Temple","21400938","WAS",2,1143
"Gary Harris","21400251","DEN",2,1045
"Gary Harris","21401169","DEN",2,1063
"Gary Neal","21400334","CHA",2,1944
"Gerald Green","21400307","PHX",2,1900
"Gerald Green","21400520","PHX",2,964
"Gerald Green","21400531","PHX",2,1359
"Gerald Green","21400818","PHX",2,666
"Gerald Green","21400887","PHX",2,877
"Gerald Green","21401216","PHX",2,1642
"Gerald Henderson","21400263","CHA",2,1728
"Gerald Henderson","21400845","CHA",2,1953
"Gerald Henderson","21400859","CHA",2,2224
"Gerald Henderson","21400911","CHA",2,1959
"Gerald Wallace","21400563","BOS",2,161
"Gerald Wallace","21400835","BOS",2,899
"Gerald Wallace","21401043","BOS",2,759
"Giannis Antetokounmpo","21400076","MIL",2,1630
"Giannis Antetokounmpo","21400207","MIL",2,1830
"Giannis Antetokounmpo","21401129","MIL",2,1636
"Glen Davis","21400141","LAC",2,183
"Glen Davis","21400443","LAC",2,751
"Glen Davis","21400614","LAC",2,645
"Glen Davis","21400752","LAC",2,271
"Glen Rice","21400077","WAS",2,217
"Glenn Robinson III","21400137","MIN",2,43
"Glenn Robinson III","21400832","MIN",2,233
"Glenn Robinson III","21400862","MIN",2,527
"Glenn Robinson III","21401137","PHI",2,1157
"Glenn Robinson III","21401189","PHI",2,1479
"Goran Dragic","21400221","PHX",2,2130
"Gordon Hayward","21400219","UTA",2,2180
"Gordon Hayward","21400914","UTA",2,2231
"Gorgui Dieng","21400661","MIN",2,1668
"Grant Jerrett","21401210","UTA",2,648
"Greg Monroe","21400521","DET",2,1667
"Greg Smith","21400631","DAL",2,417
"Greg Smith","21400678","DAL",2,304
"Greivis Vasquez","21400077","TOR",2,971
"Greivis Vasquez","21400119","TOR",2,838
"Greivis Vasquez","21400333","TOR",2,1514
"Greivis Vasquez","21400400","TOR",2,1486
"Greivis Vasquez","21400410","TOR",2,876
"Greivis Vasquez","21400553","TOR",2,1125
