"lineup","slugTeam","seasonPM","seasonSecs","l_id","Season_mins"
"Anthony Morrow, Dion Waiters, Ish Smith, Jeremy Lamb, Perry Jones III","OKC",2,253,3780,4
"Anthony Morrow, Dion Waiters, Kevin Durant, Perry Jones III, Serge Ibaka","OKC",2,63,3781,1
"Anthony Morrow, Dion Waiters, Kevin Durant, Reggie Jackson, Steven Adams","OKC",2,207,3782,3
"Anthony Morrow, Dion Waiters, Nick Collison, Russell Westbrook, Steve Novak","OKC",2,107,3783,1
"Anthony Morrow, Grant Jerrett, Ish Smith, Jeremy Lamb, Kendrick Perkins","OKC",2,272,3784,4
"Anthony Morrow, Ish Smith, Kendrick Perkins, Kevin Durant, Perry Jones III","OKC",2,171,3785,2
"Anthony Morrow, Kendrick Perkins, Kevin Durant, Perry Jones III, Reggie Jackson","OKC",2,595,3786,9
"Anthony Morrow, Kevin Durant, Nick Collison, Perry Jones III, Russell Westbrook","OKC",2,28,3787,0
"Anthony Morrow, Nick Collison, Perry Jones III, Reggie Jackson, Steven Adams","OKC",2,94,3788,1
"Anthony Morrow, Nick Collison, Perry Jones III, Russell Westbrook, Serge Ibaka","OKC",2,11,3789,0
"Anthony Morrow, Nick Collison, Perry Jones III, Russell Westbrook, Steven Adams","OKC",2,12,3790,0
"Anthony Tolliver, Archie Goodwin, Miles Plumlee, T.J. Warren, Tyler Ennis","PHX",2,21,3791,0
"Anthony Tolliver, Brandon Jennings, Greg Monroe, Jodie Meeks, Kyle Singler","DET",2,21,3792,0
"Anthony Tolliver, Cartier Martin, Greg Monroe, Jodie Meeks, John Lucas III","DET",2,184,3793,3
"Anthony Tolliver, Cartier Martin, Joel Anthony, John Lucas III, Kentavious Caldwell-Pope","DET",2,65,3794,1
"Anthony Tolliver, Eric Bledsoe, Gerald Green, Isaiah Thomas, P.J. Tucker","PHX",2,33,3795,0
"Anthony Tolliver, Gerald Green, Goran Dragic, Marcus Morris Sr., Markieff Morris","PHX",2,36,3796,0
"Anthony Tolliver, Gerald Green, Goran Dragic, Marcus Morris Sr., P.J. Tucker","PHX",2,152,3797,2
"Anthony Tolliver, Gerald Green, Isaiah Thomas, P.J. Tucker, Shavlik Randolph","PHX",2,205,3798,3
"Anthony Tolliver, Greg Monroe, Kentavious Caldwell-Pope, Quincy Miller, Reggie Jackson","DET",2,66,3799,1
"Archie Goodwin, Brandan Wright, Brandon Knight, Marcus Morris Sr., P.J. Tucker","PHX",2,115,3800,1
"Archie Goodwin, Brandan Wright, Brandon Knight, P.J. Tucker, T.J. Warren","PHX",2,36,3801,0
"Archie Goodwin, Brandan Wright, Eric Bledsoe, Markieff Morris, P.J. Tucker","PHX",2,294,3802,4
"Archie Goodwin, Brandon Knight, Earl Barron, Reggie Bullock, T.J. Warren","PHX",2,29,3803,0
"Archie Goodwin, Earl Barron, Jerel McNeal, P.J. Tucker, T.J. Warren","PHX",2,110,3804,1
"Archie Goodwin, Jerel McNeal, Marcus Morris Sr., Markieff Morris, P.J. Tucker","PHX",2,163,3805,2
"Aron Baynes, Austin Daye, Boris Diaw, Kyle Anderson, Marco Belinelli","SAS",2,22,3806,0
"Aron Baynes, Boris Diaw, Danny Green, Kawhi Leonard, Manu Ginobili","SAS",2,89,3807,1
"Aron Baynes, Boris Diaw, Danny Green, Marco Belinelli, Patty Mills","SAS",2,1017,3808,16
"Aron Baynes, Cory Joseph, Danny Green, Jeff Ayres, Kyle Anderson","SAS",2,7,3809,0
"Aron Baynes, Cory Joseph, Danny Green, Kawhi Leonard, Kyle Anderson","SAS",2,68,3810,1
"Aron Baynes, Cory Joseph, Danny Green, Kawhi Leonard, Patty Mills","SAS",2,116,3811,1
"Aron Baynes, Cory Joseph, Danny Green, Marco Belinelli, Tony Parker","SAS",2,46,3812,0
"Aron Baynes, Cory Joseph, Kawhi Leonard, Kyle Anderson, Matt Bonner","SAS",2,164,3813,2
"Aron Baynes, Cory Joseph, Kawhi Leonard, Manu Ginobili, Tiago Splitter","SAS",2,68,3814,1
"Aron Baynes, Cory Joseph, Kyle Anderson, Marco Belinelli, Matt Bonner","SAS",2,485,3815,8
"Aron Baynes, Cory Joseph, Marco Belinelli, Matt Bonner, Reggie Williams","SAS",2,42,3816,0
"Aron Baynes, Cory Joseph, Matt Bonner, Patty Mills, Reggie Williams","SAS",2,420,3817,7
"Aron Baynes, Danny Green, Manu Ginobili, Marco Belinelli, Patty Mills","SAS",2,267,3818,4
"Aron Baynes, Kawhi Leonard, Manu Ginobili, Marco Belinelli, Matt Bonner","SAS",2,211,3819,3
"Aron Baynes, Kawhi Leonard, Manu Ginobili, Matt Bonner, Patty Mills","SAS",2,26,3820,0
"Arron Afflalo, Chris Kaman, Damian Lillard, Dorell Wright, Nicolas Batum","POR",2,202,3821,3
"Arron Afflalo, Damian Lillard, Dorell Wright, LaMarcus Aldridge, Nicolas Batum","POR",2,358,3822,5
"Arron Afflalo, Damian Lillard, Joel Freeland, Nicolas Batum, Robin Lopez","POR",2,108,3823,1
"Arron Afflalo, Damian Lillard, Joel Freeland, Robin Lopez, Steve Blake","POR",2,166,3824,2
"Arron Afflalo, Damian Lillard, Nicolas Batum, Robin Lopez, Steve Blake","POR",2,12,3825,0
"Arron Afflalo, Danilo Gallinari, Darrell Arthur, Jameer Nelson, Jusuf Nurkic","DEN",2,29,3826,0
"Arron Afflalo, Danilo Gallinari, Jameer Nelson, JaVale McGee, Ty Lawson","DEN",2,235,3827,3
"Arron Afflalo, Danilo Gallinari, Jusuf Nurkic, Ty Lawson, Wilson Chandler","DEN",2,321,3828,5
"Arron Afflalo, Darrell Arthur, JJ Hickson, Kenneth Faried, Ty Lawson","DEN",2,509,3829,8
"Arron Afflalo, Jameer Nelson, Randy Foye, Ty Lawson, Wilson Chandler","DEN",2,4,3830,0
"Arron Afflalo, JaVale McGee, Nate Robinson, Randy Foye, Wilson Chandler","DEN",2,147,3831,2
"Arron Afflalo, Nate Robinson, Randy Foye, Timofey Mozgov, Wilson Chandler","DEN",2,43,3832,0
"Austin Daye, Boris Diaw, Cory Joseph, Danny Green, Tiago Splitter","SAS",2,66,3833,1
"Austin Daye, Boris Diaw, Danny Green, Jeff Ayres, Kyle Anderson","SAS",2,312,3834,5
"Austin Daye, Danny Green, Manu Ginobili, Tim Duncan, Tony Parker","SAS",2,65,3835,1
"Austin Daye, Elton Brand, Kent Bazemore, Shelvin Mack, Thabo Sefolosha","ATL",2,207,3836,3
"Austin Daye, Kawhi Leonard, Marco Belinelli, Tim Duncan, Tony Parker","SAS",2,140,3837,2
"Austin Rivers, Blake Griffin, Glen Davis, JJ Redick, Nate Robinson","LAC",2,295,3838,4
"Austin Rivers, Blake Griffin, Glen Davis, Lester Hudson, Matt Barnes","LAC",2,27,3839,0
"Austin Rivers, Blake Griffin, Hedo Turkoglu, Lester Hudson, Spencer Hawes","LAC",2,147,3840,2
"Austin Rivers, Blake Griffin, Hedo Turkoglu, Nate Robinson, Spencer Hawes","LAC",2,167,3841,2
"Austin Rivers, C.J. Wilcox, Dahntay Jones, Ekpe Udoh, Jamal Crawford","LAC",2,115,3842,1
"Austin Rivers, C.J. Wilcox, Ekpe Udoh, Glen Davis, Jordan Hamilton","LAC",2,39,3843,0
"Austin Rivers, Chris Paul, Dahntay Jones, DeAndre Jordan, Jordan Hamilton","LAC",2,14,3844,0
"Austin Rivers, Chris Paul, Dahntay Jones, Jamal Crawford, Matt Barnes","LAC",2,46,3845,0
"Austin Rivers, Chris Paul, DeAndre Jordan, Hedo Turkoglu, JJ Redick","LAC",2,881,3846,14
"Austin Rivers, Chris Paul, DeAndre Jordan, Jamal Crawford, JJ Redick","LAC",2,51,3847,0
"Austin Rivers, Chris Paul, Glen Davis, JJ Redick, Matt Barnes","LAC",2,4,3848,0
"Austin Rivers, Chris Paul, Hedo Turkoglu, Nate Robinson, Spencer Hawes","LAC",2,26,3849,0
"Austin Rivers, Chris Paul, Jamal Crawford, JJ Redick, Spencer Hawes","LAC",2,20,3850,0
"Austin Rivers, Dahntay Jones, DeAndre Jordan, Hedo Turkoglu, Matt Barnes","LAC",2,12,3851,0
"Austin Rivers, Dante Cunningham, Jeff Withey, Jimmer Fredette, Jrue Holiday","NOP",2,57,3852,0
"Austin Rivers, Dante Cunningham, Jeff Withey, John Salmons, Tyreke Evans","NOP",2,52,3853,0
"Austin Rivers, Dante Cunningham, Omer Asik, Ryan Anderson, Tyreke Evans","NOP",2,476,3854,7
"Austin Rivers, Hedo Turkoglu, Jamal Crawford, Matt Barnes, Spencer Hawes","LAC",2,252,3855,4
"Austin Rivers, Jeff Withey, Jimmer Fredette, John Salmons, Ryan Anderson","NOP",2,68,3856,1
"Austin Rivers, Jeff Withey, Jimmer Fredette, Luke Babbitt, Ryan Anderson","NOP",2,166,3857,2
"Avery Bradley, Brandon Bass, Evan Turner, Gigi Datome, Marcus Smart","BOS",2,0,3858,0
"Avery Bradley, Brandon Bass, Evan Turner, Isaiah Thomas, Jared Sullinger","BOS",2,344,3859,5
"Avery Bradley, Brandon Bass, Evan Turner, James Young, Jared Sullinger","BOS",2,496,3860,8
"Avery Bradley, Brandon Bass, Evan Turner, Jared Sullinger, Rajon Rondo","BOS",2,52,3861,0
"Avery Bradley, Brandon Bass, Evan Turner, Jared Sullinger, Tayshaun Prince","BOS",2,443,3862,7
"Avery Bradley, Brandon Bass, Evan Turner, Jonas Jerebko, Marcus Smart","BOS",2,163,3863,2
"Avery Bradley, Brandon Bass, Evan Turner, Kelly Olynyk, Marcus Smart","BOS",2,2536,3864,42
"Avery Bradley, Brandon Bass, Gerald Wallace, Jae Crowder, Marcus Smart","BOS",2,138,3865,2
"Avery Bradley, Brandon Bass, Gerald Wallace, Phil Pressey, Tyler Zeller","BOS",2,65,3866,1
"Avery Bradley, Brandon Bass, Isaiah Thomas, Marcus Smart, Tyler Zeller","BOS",2,324,3867,5
"Avery Bradley, Brandon Bass, Jeff Green, Kelly Olynyk, Rajon Rondo","BOS",2,525,3868,8
"Avery Bradley, Evan Turner, Gerald Wallace, Kelly Olynyk, Tyler Zeller","BOS",2,30,3869,0
"Avery Bradley, Evan Turner, Gigi Datome, Jae Crowder, Tyler Zeller","BOS",2,3,3870,0
"Avery Bradley, Evan Turner, Isaiah Thomas, Jae Crowder, Jared Sullinger","BOS",2,350,3871,5
"Avery Bradley, Evan Turner, Isaiah Thomas, Kelly Olynyk, Marcus Smart","BOS",2,2,3872,0
"Avery Bradley, Evan Turner, Jae Crowder, Kelly Olynyk, Tyler Zeller","BOS",2,50,3873,0
"Avery Bradley, Evan Turner, James Young, Jared Sullinger, Tayshaun Prince","BOS",2,148,3874,2
"Avery Bradley, Evan Turner, Jared Sullinger, Kelly Olynyk, Marcus Smart","BOS",2,437,3875,7
"Avery Bradley, Gigi Datome, Jonas Jerebko, Kelly Olynyk, Phil Pressey","BOS",2,4,3876,0
"Avery Bradley, Jae Crowder, James Young, Jared Sullinger, Jeff Green","BOS",2,34,3877,0
"Avery Bradley, Jae Crowder, Jared Sullinger, Jeff Green, Marcus Smart","BOS",2,64,3878,1
"Avery Bradley, Jae Crowder, Jared Sullinger, Marcus Smart, Phil Pressey","BOS",2,103,3879,1
"Avery Bradley, Jared Sullinger, Marcus Thornton, Phil Pressey, Tyler Zeller","BOS",2,178,3880,2
"Ben Gordon, Channing Frye, Devyn Marble, Dewayne Dedmon, Evan Fournier","ORL",2,156,3881,2
"Ben Gordon, Channing Frye, Dewayne Dedmon, Elfrid Payton, Tobias Harris","ORL",2,46,3882,0
"Ben Gordon, Channing Frye, Elfrid Payton, Luke Ridnour, Victor Oladipo","ORL",2,49,3883,0
"Ben Gordon, Channing Frye, Evan Fournier, Kyle O'Quinn, Luke Ridnour","ORL",2,411,3884,6
"Ben Gordon, Devyn Marble, Luke Ridnour, Maurice Harkless, Nikola Vucevic","ORL",2,27,3885,0
"Ben Gordon, Dewayne Dedmon, Kyle O'Quinn, Victor Oladipo, Willie Green","ORL",2,146,3886,2
"Ben Gordon, Evan Fournier, Luke Ridnour, Nikola Vucevic, Victor Oladipo","ORL",2,105,3887,1
"Ben McLemore, Carl Landry, Derrick Williams, Jason Thompson, Ramon Sessions","SAC",2,54,3888,0
"Ben McLemore, Carl Landry, Derrick Williams, Ramon Sessions, Rudy Gay","SAC",2,485,3889,8
"Ben McLemore, Carl Landry, Omri Casspi, Ramon Sessions, Reggie Evans","SAC",2,1015,3890,16
"Ben McLemore, Darren Collison, DeMarcus Cousins, Derrick Williams, Quincy Miller","SAC",2,803,3891,13
"Ben McLemore, Darren Collison, DeMarcus Cousins, Derrick Williams, Rudy Gay","SAC",2,4650,3892,77
"Ben McLemore, Darren Collison, DeMarcus Cousins, Ray McCallum, Rudy Gay","SAC",2,1068,3893,17
"Ben McLemore, Darren Collison, Derrick Williams, Omri Casspi, Rudy Gay","SAC",2,92,3894,1
"Ben McLemore, David Stockton, Derrick Williams, Nik Stauskas, Ryan Hollins","SAC",2,414,3895,6
"Ben McLemore, DeMarcus Cousins, Derrick Williams, Nik Stauskas, Ray McCallum","SAC",2,395,3896,6
"Ben McLemore, DeMarcus Cousins, Nik Stauskas, Ramon Sessions, Rudy Gay","SAC",2,9,3897,0
"Ben McLemore, Derrick Williams, Jason Thompson, Omri Casspi, Ramon Sessions","SAC",2,48,3898,0
"Ben McLemore, Derrick Williams, Jason Thompson, Ramon Sessions, Rudy Gay","SAC",2,335,3899,5
"Ben McLemore, Derrick Williams, Omri Casspi, Ray McCallum, Reggie Evans","SAC",2,72,3900,1
"Ben McLemore, Nik Stauskas, Omri Casspi, Ray McCallum, Reggie Evans","SAC",2,70,3901,1
"Ben McLemore, Omri Casspi, Ray McCallum, Ryan Hollins, Sim Bhullar","SAC",2,38,3902,0
"Beno Udrih, Courtney Lee, Jarnell Stokes, Jon Leuer, Jordan Adams","MEM",2,83,3903,1
"Beno Udrih, Courtney Lee, Jeff Green, Marc Gasol, Tony Allen","MEM",2,130,3904,2
"Beno Udrih, Courtney Lee, Jeff Green, Mike Conley, Tony Allen","MEM",2,31,3905,0
"Beno Udrih, Courtney Lee, Kosta Koufos, Nick Calathes, Zach Randolph","MEM",2,68,3906,1
"Beno Udrih, Courtney Lee, Kosta Koufos, Quincy Pondexter, Tayshaun Prince","MEM",2,113,3907,1
"Beno Udrih, Courtney Lee, Kosta Koufos, Tayshaun Prince, Vince Carter","MEM",2,1043,3908,17
"Beno Udrih, Courtney Lee, Kosta Koufos, Vince Carter, Zach Randolph","MEM",2,762,3909,12
"Beno Udrih, Courtney Lee, Marc Gasol, Nick Calathes, Vince Carter","MEM",2,58,3910,0
"Beno Udrih, Courtney Lee, Marc Gasol, Nick Calathes, Zach Randolph","MEM",2,272,3911,4
"Beno Udrih, JaMychal Green, Jeff Green, Vince Carter, Zach Randolph","MEM",2,106,3912,1
"Beno Udrih, JaMychal Green, Jordan Adams, Marc Gasol, Vince Carter","MEM",2,283,3913,4
"Beno Udrih, Jarnell Stokes, Jordan Adams, Kosta Koufos, Quincy Pondexter","MEM",2,52,3914,0
"Beno Udrih, Jeff Green, Kosta Koufos, Marc Gasol, Nick Calathes","MEM",2,59,3915,0
"Beno Udrih, Jeff Green, Kosta Koufos, Mike Conley, Vince Carter","MEM",2,881,3916,14
"Beno Udrih, Jeff Green, Marc Gasol, Mike Conley, Zach Randolph","MEM",2,36,3917,0
"Beno Udrih, Jon Leuer, Marc Gasol, Quincy Pondexter, Tayshaun Prince","MEM",2,259,3918,4
"Beno Udrih, Jon Leuer, Marc Gasol, Tayshaun Prince, Tony Allen","MEM",2,37,3919,0
"Beno Udrih, Jordan Adams, Marc Gasol, Vince Carter, Zach Randolph","MEM",2,107,3920,1
"Beno Udrih, Kosta Koufos, Marc Gasol, Quincy Pondexter, Tony Allen","MEM",2,288,3921,4
"Beno Udrih, Marc Gasol, Nick Calathes, Vince Carter, Zach Randolph","MEM",2,30,3922,0
"Beno Udrih, Marc Gasol, Tayshaun Prince, Tony Allen, Zach Randolph","MEM",2,375,3923,6
"Bismack Biyombo, Brian Roberts, Cody Zeller, Kemba Walker, Lance Stephenson","CHA",2,210,3924,3
"Bismack Biyombo, Cody Zeller, Gerald Henderson, Jannero Pargo, Kemba Walker","CHA",2,47,3925,0
"Bismack Biyombo, Cody Zeller, Kemba Walker, Lance Stephenson, PJ Hairston","CHA",2,104,3926,1
"Bismack Biyombo, Gerald Henderson, Kemba Walker, Marvin Williams, Mo Williams","CHA",2,2154,3927,35
"Bismack Biyombo, Gerald Henderson, Lance Stephenson, Marvin Williams, Mo Williams","CHA",2,899,3928,14
"Bismack Biyombo, Gerald Henderson, Marvin Williams, Mo Williams, PJ Hairston","CHA",2,295,3929,4
"Bismack Biyombo, Jason Maxiell, Jeffery Taylor, Lance Stephenson, Troy Daniels","CHA",2,30,3930,0
"Blake Griffin, Chris Paul, Dahntay Jones, Hedo Turkoglu, JJ Redick","LAC",2,155,3931,2
"Blake Griffin, Chris Paul, Hedo Turkoglu, JJ Redick, Matt Barnes","LAC",2,86,3932,1
"Blake Griffin, Chris Paul, Jamal Crawford, Jordan Farmar, Reggie Bullock","LAC",2,28,3933,0
"Blake Griffin, Jamal Crawford, JJ Redick, Jordan Farmar, Reggie Bullock","LAC",2,20,3934,0
"Bojan Bogdanovic, Brook Lopez, Cory Jefferson, Deron Williams, Joe Johnson","BKN",2,489,3935,8
"Bojan Bogdanovic, Brook Lopez, Darius Morris, Markel Brown, Mason Plumlee","BKN",2,289,3936,4
"Bojan Bogdanovic, Brook Lopez, Deron Williams, Jarrett Jack, Jerome Jordan","BKN",2,106,3937,1
"Bojan Bogdanovic, Brook Lopez, Jarrett Jack, Joe Johnson, Kevin Garnett","BKN",2,1262,3938,21
"Bojan Bogdanovic, Cory Jefferson, Deron Williams, Jarrett Jack, Jerome Jordan","BKN",2,199,3939,3
"Bojan Bogdanovic, Jarrett Jack, Jerome Jordan, Joe Johnson, Mirza Teletovic","BKN",2,250,3940,4
"Bojan Bogdanovic, Jarrett Jack, Jerome Jordan, Kevin Garnett, Sergey Karasev","BKN",2,106,3941,1
"Bojan Bogdanovic, Jarrett Jack, Joe Johnson, Kevin Garnett, Sergey Karasev","BKN",2,2,3942,0
"Boris Diaw, Cory Joseph, Danny Green, Patty Mills, Tim Duncan","SAS",2,1,3943,0
"Boris Diaw, Cory Joseph, Jeff Ayres, Kawhi Leonard, Marco Belinelli","SAS",2,107,3944,1
"Boris Diaw, Cory Joseph, Jeff Ayres, Matt Bonner, Reggie Williams","SAS",2,68,3945,1
"Boris Diaw, Cory Joseph, Kawhi Leonard, Manu Ginobili, Tony Parker","SAS",2,18,3946,0
"Boris Diaw, Cory Joseph, Manu Ginobili, Patty Mills, Tim Duncan","SAS",2,224,3947,3
"Boris Diaw, Danny Green, Jeff Ayres, Kawhi Leonard, Patty Mills","SAS",2,102,3948,1
"Boris Diaw, Danny Green, Marco Belinelli, Tim Duncan, Tony Parker","SAS",2,1158,3949,19
"Boris Diaw, Jeff Ayres, Kawhi Leonard, Manu Ginobili, Tony Parker","SAS",2,107,3950,1
"Boris Diaw, Jeff Ayres, Manu Ginobili, Patty Mills, Tony Parker","SAS",2,202,3951,3
"Boris Diaw, Kawhi Leonard, Manu Ginobili, Marco Belinelli, Tim Duncan","SAS",2,160,3952,2
"Boris Diaw, Kawhi Leonard, Manu Ginobili, Matt Bonner, Patty Mills","SAS",2,10,3953,0
"Boris Diaw, Kawhi Leonard, Marco Belinelli, Matt Bonner, Patty Mills","SAS",2,44,3954,0
"Boris Diaw, Kawhi Leonard, Marco Belinelli, Matt Bonner, Tony Parker","SAS",2,61,3955,1
"Boris Diaw, Kawhi Leonard, Marco Belinelli, Patty Mills, Tim Duncan","SAS",2,260,3956,4
"Boris Diaw, Kyle Anderson, Manu Ginobili, Marco Belinelli, Tiago Splitter","SAS",2,66,3957,1
"Boris Diaw, Marco Belinelli, Reggie Williams, Tim Duncan, Tony Parker","SAS",2,228,3958,3
"Bradley Beal, Garrett Temple, John Wall, Kevin Seraphin, Kris Humphries","WAS",2,93,3959,1
"Bradley Beal, John Wall, Kevin Seraphin, Kris Humphries, Otto Porter Jr.","WAS",2,625,3960,10
"Bradley Beal, John Wall, Kris Humphries, Marcin Gortat, Martell Webster","WAS",2,34,3961,0
"Bradley Beal, John Wall, Nene, Otto Porter Jr., Rasual Butler","WAS",2,270,3962,4
"Bradley Beal, Kevin Seraphin, Kris Humphries, Otto Porter Jr., Ramon Sessions","WAS",2,202,3963,3
"Bradley Beal, Kevin Seraphin, Nene, Otto Porter Jr., Ramon Sessions","WAS",2,141,3964,2
"Bradley Beal, Kevin Seraphin, Nene, Paul Pierce, Ramon Sessions","WAS",2,206,3965,3
"Brandan Wright, Brandon Knight, Eric Bledsoe, Markieff Morris, T.J. Warren","PHX",2,224,3966,3
"Brandan Wright, Charlie Villanueva, J.J. Barea, Monta Ellis, Richard Jefferson","DAL",2,149,3967,2
"Brandan Wright, Dirk Nowitzki, J.J. Barea, Jae Crowder, Richard Jefferson","DAL",2,204,3968,3
"Brandan Wright, Eric Bledsoe, Gerald Green, Goran Dragic, Marcus Morris Sr.","PHX",2,33,3969,0
"Brandan Wright, Eric Bledsoe, Gerald Green, Goran Dragic, Markieff Morris","PHX",2,144,3970,2
"Brandan Wright, Eric Bledsoe, Goran Dragic, Marcus Morris Sr., P.J. Tucker","PHX",2,94,3971,1
"Brandan Wright, Eric Bledsoe, Markieff Morris, Reggie Bullock, T.J. Warren","PHX",2,74,3972,1
"Brandan Wright, Gerald Green, Isaiah Thomas, Miles Plumlee, P.J. Tucker","PHX",2,71,3973,1
"Brandan Wright, Goran Dragic, Isaiah Thomas, Marcus Morris Sr., Markieff Morris","PHX",2,786,3974,13
"Brandan Wright, Goran Dragic, Isaiah Thomas, Marcus Morris Sr., Miles Plumlee","PHX",2,437,3975,7
"Brandan Wright, J.J. Barea, Jae Crowder, Monta Ellis, Tyson Chandler","DAL",2,23,3976,0
"Brandon Bass, Evan Turner, Gerald Wallace, Kelly Olynyk, Marcus Thornton","BOS",2,284,3977,4
"Brandon Bass, Evan Turner, Jae Crowder, Jared Sullinger, Phil Pressey","BOS",2,185,3978,3
"Brandon Bass, Evan Turner, Kelly Olynyk, Marcus Smart, Phil Pressey","BOS",2,594,3979,9
"Brandon Bass, Evan Turner, Marcus Thornton, Phil Pressey, Tyler Zeller","BOS",2,293,3980,4
"Brandon Bass, Evan Turner, Marcus Thornton, Rajon Rondo, Tyler Zeller","BOS",2,133,3981,2
"Brandon Bass, Gerald Wallace, James Young, Marcus Smart, Marcus Thornton","BOS",2,43,3982,0
"Brandon Bass, Isaiah Thomas, Jae Crowder, Kelly Olynyk, Marcus Smart","BOS",2,713,3983,11
"Brandon Bass, Isaiah Thomas, Jae Crowder, Marcus Smart, Tyler Zeller","BOS",2,94,3984,1
"Brandon Bass, Jae Crowder, James Young, Jared Sullinger, Marcus Smart","BOS",2,247,3985,4
"Brandon Bass, James Young, Jonas Jerebko, Kelly Olynyk, Phil Pressey","BOS",2,107,3986,1
"Brandon Bass, Jared Sullinger, Jeff Green, Marcus Smart, Rajon Rondo","BOS",2,80,3987,1
"Brandon Davies, Chris Johnson, KJ McDaniels, Nerlens Noel, Tony Wroten","PHI",2,135,3988,2
"Brandon Davies, Henry Sims, KJ McDaniels, Luc Mbah a Moute, Tony Wroten","PHI",2,449,3989,7
"Brandon Davies, Henry Sims, KJ McDaniels, Michael Carter-Williams, Tony Wroten","PHI",2,124,3990,2
"Brandon Jennings, D.J. Augustin, Greg Monroe, Jodie Meeks, Josh Smith","DET",2,7,3991,0
"Brandon Jennings, Greg Monroe, Jodie Meeks, Josh Smith, Kentavious Caldwell-Pope","DET",2,90,3992,1
"Brandon Jennings, Greg Monroe, Jonas Jerebko, Josh Smith, Kyle Singler","DET",2,297,3993,4
"Brandon Knight, Ersan Ilyasova, Jabari Parker, Jerryd Bayless, Khris Middleton","MIL",2,10,3994,0
"Brandon Knight, Ersan Ilyasova, Jabari Parker, Kendall Marshall, Zaza Pachulia","MIL",2,27,3995,0
"Brandon Knight, Ersan Ilyasova, Jared Dudley, Jerryd Bayless, Larry Sanders","MIL",2,34,3996,0
"Brandon Knight, Ersan Ilyasova, Jared Dudley, Jorge Gutierrez, Khris Middleton","MIL",2,70,3997,1
"Brandon Knight, Ersan Ilyasova, Jerryd Bayless, Khris Middleton, Zaza Pachulia","MIL",2,41,3998,0
"Brandon Knight, Ersan Ilyasova, Jerryd Bayless, Larry Sanders, O.J. Mayo","MIL",2,199,3999,3
"Brandon Knight, Giannis Antetokounmpo, Jabari Parker, Kendall Marshall, O.J. Mayo","MIL",2,169,4000,2
"Brandon Knight, Giannis Antetokounmpo, Jabari Parker, Nate Wolters, Zaza Pachulia","MIL",2,177,4001,2
"Brandon Knight, Giannis Antetokounmpo, Johnny O'Bryant III, Khris Middleton, O.J. Mayo","MIL",2,31,4002,0
"Brandon Knight, Jared Dudley, Jerryd Bayless, John Henson, O.J. Mayo","MIL",2,401,4003,6
"Brandon Knight, Jared Dudley, Jerryd Bayless, Khris Middleton, O.J. Mayo","MIL",2,66,4004,1
"Brandon Knight, Jared Dudley, John Henson, Jorge Gutierrez, O.J. Mayo","MIL",2,67,4005,1
"Brandon Knight, Jerryd Bayless, Johnny O'Bryant III, O.J. Mayo, Zaza Pachulia","MIL",2,157,4006,2
"Brandon Knight, Jerryd Bayless, Khris Middleton, O.J. Mayo, Zaza Pachulia","MIL",2,56,4007,0
"Brandon Rush, Draymond Green, Justin Holiday, Marreese Speights, Shaun Livingston","GSW",2,47,4008,0
"Brandon Rush, Festus Ezeli, Harrison Barnes, James Michael McAdoo, Leandro Barbosa","GSW",2,57,4009,0
"Brandon Rush, Klay Thompson, Marreese Speights, Shaun Livingston, Stephen Curry","GSW",2,14,4010,0
"Brandon Rush, Leandro Barbosa, Marreese Speights, Ognjen Kuzmic, Shaun Livingston","GSW",2,112,4011,1
"Brendan Haywood, Dion Waiters, James Jones, Joe Harris, Matthew Dellavedova","CLE",2,28,4012,0
"Brendan Haywood, James Jones, Joe Harris, Matthew Dellavedova, Tristan Thompson","CLE",2,71,4013,1
"Brian Roberts, Cody Zeller, Gerald Henderson, Marvin Williams, Mo Williams","CHA",2,28,4014,0
"Brian Roberts, Cody Zeller, Gerald Henderson, Noah Vonleh, PJ Hairston","CHA",2,79,4015,1
"Brian Roberts, Cody Zeller, Lance Stephenson, Marvin Williams, Michael Kidd-Gilchrist","CHA",2,325,4016,5
