"idGame","numberPeriod","timeQuarter","secsPassedGame","slugTeamPlayer","playerOut","playerIn","numberEvent","lineupBefore","lineupAfter","slugTeamLocation"
41400101,1,"06:25",335,"ATL","Al Horford","Pero Antic",50,"Al Horford, DeMarre Carroll, Jeff Teague, Kyle Korver, Paul Millsap","DeMarre Carroll, Jeff Teague, Kyle Korver, Paul Millsap, Pero Antic","Home"
41400101,1,"06:25",335,"BKN","Markel Brown","Bojan Bogdanovic",51,"Brook Lopez, Deron Williams, Joe Johnson, Markel Brown, Thaddeus Young","Brook Lopez, Deron Williams, Joe Johnson, Thaddeus Young, Bojan Bogdanovic","Away"
41400101,1,"05:23",397,"ATL","Kyle Korver","Kent Bazemore",59,"DeMarre Carroll, Jeff Teague, Kyle Korver, Paul Millsap, Pero Antic","DeMarre Carroll, Jeff Teague, Paul Millsap, Pero Antic, Kent Bazemore","Home"
41400101,1,"04:01",479,"ATL","Jeff Teague","Dennis Schroder",71,"DeMarre Carroll, Jeff Teague, Paul Millsap, Pero Antic, Kent Bazemore","DeMarre Carroll, Paul Millsap, Pero Antic, Kent Bazemore, Dennis Schroder","Home"
41400101,1,"03:54",486,"BKN","Deron Williams","Jarrett Jack",73,"Brook Lopez, Deron Williams, Joe Johnson, Thaddeus Young, Bojan Bogdanovic","Brook Lopez, Joe Johnson, Thaddeus Young, Bojan Bogdanovic, Jarrett Jack","Away"
41400101,1,"02:46",554,"ATL","Paul Millsap","Al Horford",85,"DeMarre Carroll, Paul Millsap, Pero Antic, Kent Bazemore, Dennis Schroder","DeMarre Carroll, Pero Antic, Kent Bazemore, Dennis Schroder, Al Horford","Home"
41400101,1,"02:46",554,"BKN","Thaddeus Young","Earl Clark",86,"Brook Lopez, Joe Johnson, Thaddeus Young, Bojan Bogdanovic, Jarrett Jack","Brook Lopez, Joe Johnson, Bojan Bogdanovic, Jarrett Jack, Earl Clark","Away"
41400101,1,"02:08",592,"ATL","DeMarre Carroll","Kyle Korver",92,"DeMarre Carroll, Pero Antic, Kent Bazemore, Dennis Schroder, Al Horford","Pero Antic, Kent Bazemore, Dennis Schroder, Al Horford, Kyle Korver","Home"
41400101,1,"00:53",667,"BKN","Joe Johnson","Alan Anderson",104,"Brook Lopez, Joe Johnson, Bojan Bogdanovic, Jarrett Jack, Earl Clark","Brook Lopez, Bojan Bogdanovic, Jarrett Jack, Earl Clark, Alan Anderson","Away"
41400101,1,"00:53",667,"ATL","Kent Bazemore","Shelvin Mack",105,"Pero Antic, Kent Bazemore, Dennis Schroder, Al Horford, Kyle Korver","Pero Antic, Dennis Schroder, Al Horford, Kyle Korver, Shelvin Mack","Home"
41400101,2,"09:37",863,"BKN","Bojan Bogdanovic","Deron Williams",136,"Alan Anderson, Bojan Bogdanovic, Earl Clark, Jarrett Jack, Mason Plumlee","Alan Anderson, Earl Clark, Jarrett Jack, Mason Plumlee, Deron Williams","Away"
41400101,2,"09:37",863,"BKN","Earl Clark","Thaddeus Young",137,"Alan Anderson, Earl Clark, Jarrett Jack, Mason Plumlee, Deron Williams","Alan Anderson, Jarrett Jack, Mason Plumlee, Deron Williams, Thaddeus Young","Away"
41400101,2,"09:37",863,"ATL","Pero Antic","Mike Scott",138,"Al Horford, Dennis Schroder, Kyle Korver, Pero Antic, Shelvin Mack","Al Horford, Dennis Schroder, Kyle Korver, Shelvin Mack, Mike Scott","Home"
41400101,2,"09:02",898,"BKN","Jarrett Jack","Joe Johnson",143,"Alan Anderson, Jarrett Jack, Mason Plumlee, Deron Williams, Thaddeus Young","Alan Anderson, Mason Plumlee, Deron Williams, Thaddeus Young, Joe Johnson","Away"
41400101,2,"09:02",898,"ATL","Shelvin Mack","DeMarre Carroll",144,"Al Horford, Dennis Schroder, Kyle Korver, Shelvin Mack, Mike Scott","Al Horford, Dennis Schroder, Kyle Korver, Mike Scott, DeMarre Carroll","Home"
41400101,2,"07:37",983,"ATL","Dennis Schroder","Jeff Teague",155,"Al Horford, Dennis Schroder, Kyle Korver, Mike Scott, DeMarre Carroll","Al Horford, Kyle Korver, Mike Scott, DeMarre Carroll, Jeff Teague","Home"
41400101,2,"07:37",983,"BKN","Mason Plumlee","Brook Lopez",156,"Alan Anderson, Mason Plumlee, Deron Williams, Thaddeus Young, Joe Johnson","Alan Anderson, Deron Williams, Thaddeus Young, Joe Johnson, Brook Lopez","Away"
41400101,2,"06:50",1030,"ATL","Al Horford","Dennis Schroder",163,"Al Horford, Kyle Korver, Mike Scott, DeMarre Carroll, Jeff Teague","Kyle Korver, Mike Scott, DeMarre Carroll, Jeff Teague, Dennis Schroder","Home"
41400101,2,"06:50",1030,"ATL","Kyle Korver","Paul Millsap",164,"Kyle Korver, Mike Scott, DeMarre Carroll, Jeff Teague, Dennis Schroder","Mike Scott, DeMarre Carroll, Jeff Teague, Dennis Schroder, Paul Millsap","Home"
41400101,2,"06:07",1073,"ATL","Mike Scott","Pero Antic",171,"Mike Scott, DeMarre Carroll, Jeff Teague, Dennis Schroder, Paul Millsap","DeMarre Carroll, Jeff Teague, Dennis Schroder, Paul Millsap, Pero Antic","Home"
41400101,2,"03:58",1202,"BKN","Alan Anderson","Bojan Bogdanovic",187,"Alan Anderson, Deron Williams, Thaddeus Young, Joe Johnson, Brook Lopez","Deron Williams, Thaddeus Young, Joe Johnson, Brook Lopez, Bojan Bogdanovic","Away"
41400101,2,"03:58",1202,"ATL","Pero Antic","Kyle Korver",188,"DeMarre Carroll, Jeff Teague, Dennis Schroder, Paul Millsap, Pero Antic","DeMarre Carroll, Jeff Teague, Dennis Schroder, Paul Millsap, Kyle Korver","Home"
41400101,2,"03:58",1202,"ATL","Dennis Schroder","Al Horford",189,"DeMarre Carroll, Jeff Teague, Dennis Schroder, Paul Millsap, Kyle Korver","DeMarre Carroll, Jeff Teague, Paul Millsap, Kyle Korver, Al Horford","Home"
41400101,2,"01:44",1336,"ATL","Paul Millsap","Pero Antic",204,"DeMarre Carroll, Jeff Teague, Paul Millsap, Kyle Korver, Al Horford","DeMarre Carroll, Jeff Teague, Kyle Korver, Al Horford, Pero Antic","Home"
41400101,2,"01:30",1350,"BKN","Brook Lopez","Mason Plumlee",208,"Deron Williams, Thaddeus Young, Joe Johnson, Brook Lopez, Bojan Bogdanovic","Deron Williams, Thaddeus Young, Joe Johnson, Bojan Bogdanovic, Mason Plumlee","Away"
41400101,2,"01:08",1372,"ATL","Kyle Korver","Kent Bazemore",212,"DeMarre Carroll, Jeff Teague, Kyle Korver, Al Horford, Pero Antic","DeMarre Carroll, Jeff Teague, Al Horford, Pero Antic, Kent Bazemore","Home"
41400101,2,"00:57",1383,"BKN","Bojan Bogdanovic","Alan Anderson",217,"Deron Williams, Thaddeus Young, Joe Johnson, Bojan Bogdanovic, Mason Plumlee","Deron Williams, Thaddeus Young, Joe Johnson, Mason Plumlee, Alan Anderson","Away"
41400101,2,"00:57",1383,"ATL","DeMarre Carroll","Mike Scott",218,"DeMarre Carroll, Jeff Teague, Al Horford, Pero Antic, Kent Bazemore","Jeff Teague, Al Horford, Pero Antic, Kent Bazemore, Mike Scott","Home"
41400101,2,"00:57",1383,"ATL","Pero Antic","Kyle Korver",219,"Jeff Teague, Al Horford, Pero Antic, Kent Bazemore, Mike Scott","Jeff Teague, Al Horford, Kent Bazemore, Mike Scott, Kyle Korver","Home"
41400101,2,"00:07",1433,"ATL","Kent Bazemore","DeMarre Carroll",226,"Jeff Teague, Al Horford, Kent Bazemore, Mike Scott, Kyle Korver","Jeff Teague, Al Horford, Mike Scott, Kyle Korver, DeMarre Carroll","Home"
41400101,3,"06:06",1794,"ATL","Jeff Teague","Dennis Schroder",278,"Al Horford, DeMarre Carroll, Jeff Teague, Kyle Korver, Paul Millsap","Al Horford, DeMarre Carroll, Kyle Korver, Paul Millsap, Dennis Schroder","Home"
41400101,3,"05:10",1850,"ATL","Al Horford","Pero Antic",290,"Al Horford, DeMarre Carroll, Kyle Korver, Paul Millsap, Dennis Schroder","DeMarre Carroll, Kyle Korver, Paul Millsap, Dennis Schroder, Pero Antic","Home"
41400101,3,"05:10",1850,"ATL","Kyle Korver","Kent Bazemore",291,"DeMarre Carroll, Kyle Korver, Paul Millsap, Dennis Schroder, Pero Antic","DeMarre Carroll, Paul Millsap, Dennis Schroder, Pero Antic, Kent Bazemore","Home"
41400101,3,"03:28",1952,"BKN","Deron Williams","Jarrett Jack",300,"Bojan Bogdanovic, Brook Lopez, Deron Williams, Joe Johnson, Thaddeus Young","Bojan Bogdanovic, Brook Lopez, Joe Johnson, Thaddeus Young, Jarrett Jack","Away"
41400101,3,"02:27",2013,"ATL","Paul Millsap","Al Horford",310,"DeMarre Carroll, Paul Millsap, Dennis Schroder, Pero Antic, Kent Bazemore","DeMarre Carroll, Dennis Schroder, Pero Antic, Kent Bazemore, Al Horford","Home"
41400101,3,"02:27",2013,"ATL","DeMarre Carroll","Kyle Korver",311,"DeMarre Carroll, Dennis Schroder, Pero Antic, Kent Bazemore, Al Horford","Dennis Schroder, Pero Antic, Kent Bazemore, Al Horford, Kyle Korver","Home"
41400101,4,"10:50",2230,"ATL","Al Horford","Pero Antic",336,"Al Horford, Dennis Schroder, Kent Bazemore, Kyle Korver, Mike Scott","Dennis Schroder, Kent Bazemore, Kyle Korver, Mike Scott, Pero Antic","Home"
41400101,4,"08:52",2348,"ATL","Pero Antic","Paul Millsap",354,"Dennis Schroder, Kent Bazemore, Kyle Korver, Mike Scott, Pero Antic","Dennis Schroder, Kent Bazemore, Kyle Korver, Mike Scott, Paul Millsap","Home"
41400101,4,"08:52",2348,"BKN","Joe Johnson","Bojan Bogdanovic",356,"Alan Anderson, Earl Clark, Jarrett Jack, Joe Johnson, Mason Plumlee","Alan Anderson, Earl Clark, Jarrett Jack, Mason Plumlee, Bojan Bogdanovic","Away"
41400101,4,"08:52",2348,"BKN","Earl Clark","Thaddeus Young",357,"Alan Anderson, Earl Clark, Jarrett Jack, Mason Plumlee, Bojan Bogdanovic","Alan Anderson, Jarrett Jack, Mason Plumlee, Bojan Bogdanovic, Thaddeus Young","Away"
41400101,4,"08:36",2364,"ATL","Kent Bazemore","Jeff Teague",362,"Dennis Schroder, Kent Bazemore, Kyle Korver, Mike Scott, Paul Millsap","Dennis Schroder, Kyle Korver, Mike Scott, Paul Millsap, Jeff Teague","Home"
41400101,4,"06:33",2487,"BKN","Bojan Bogdanovic","Deron Williams",377,"Alan Anderson, Jarrett Jack, Mason Plumlee, Bojan Bogdanovic, Thaddeus Young","Alan Anderson, Jarrett Jack, Mason Plumlee, Thaddeus Young, Deron Williams","Away"
41400101,4,"06:33",2487,"BKN","Alan Anderson","Joe Johnson",378,"Alan Anderson, Jarrett Jack, Mason Plumlee, Thaddeus Young, Deron Williams","Jarrett Jack, Mason Plumlee, Thaddeus Young, Deron Williams, Joe Johnson","Away"
41400101,4,"05:52",2528,"BKN","Mason Plumlee","Brook Lopez",381,"Jarrett Jack, Mason Plumlee, Thaddeus Young, Deron Williams, Joe Johnson","Jarrett Jack, Thaddeus Young, Deron Williams, Joe Johnson, Brook Lopez","Away"
41400101,4,"05:52",2528,"ATL","Mike Scott","Al Horford",382,"Dennis Schroder, Kyle Korver, Mike Scott, Paul Millsap, Jeff Teague","Dennis Schroder, Kyle Korver, Paul Millsap, Jeff Teague, Al Horford","Home"
41400101,4,"05:52",2528,"ATL","Dennis Schroder","DeMarre Carroll",383,"Dennis Schroder, Kyle Korver, Paul Millsap, Jeff Teague, Al Horford","Kyle Korver, Paul Millsap, Jeff Teague, Al Horford, DeMarre Carroll","Home"
41400101,4,"05:52",2528,"BKN","Jarrett Jack","Bojan Bogdanovic",384,"Jarrett Jack, Thaddeus Young, Deron Williams, Joe Johnson, Brook Lopez","Thaddeus Young, Deron Williams, Joe Johnson, Brook Lopez, Bojan Bogdanovic","Away"
41400101,4,"05:16",2564,"ATL","Kyle Korver","Kent Bazemore",392,"Kyle Korver, Paul Millsap, Jeff Teague, Al Horford, DeMarre Carroll","Paul Millsap, Jeff Teague, Al Horford, DeMarre Carroll, Kent Bazemore","Home"
41400101,4,"03:29",2671,"ATL","Kent Bazemore","Kyle Korver",405,"Paul Millsap, Jeff Teague, Al Horford, DeMarre Carroll, Kent Bazemore","Paul Millsap, Jeff Teague, Al Horford, DeMarre Carroll, Kyle Korver","Home"
41400101,4,"02:54",2706,"ATL","Jeff Teague","Dennis Schroder",412,"Paul Millsap, Jeff Teague, Al Horford, DeMarre Carroll, Kyle Korver","Paul Millsap, Al Horford, DeMarre Carroll, Kyle Korver, Dennis Schroder","Home"
41400101,4,"02:03",2757,"ATL","Dennis Schroder","Jeff Teague",421,"Paul Millsap, Al Horford, DeMarre Carroll, Kyle Korver, Dennis Schroder","Paul Millsap, Al Horford, DeMarre Carroll, Kyle Korver, Jeff Teague","Home"
41400101,4,"00:26",2854,"ATL","Jeff Teague","Kent Bazemore",437,"Paul Millsap, Al Horford, DeMarre Carroll, Kyle Korver, Jeff Teague","Paul Millsap, Al Horford, DeMarre Carroll, Kyle Korver, Kent Bazemore","Home"
41400101,4,"00:13",2867,"ATL","Kent Bazemore","Jeff Teague",441,"Paul Millsap, Al Horford, DeMarre Carroll, Kyle Korver, Kent Bazemore","Paul Millsap, Al Horford, DeMarre Carroll, Kyle Korver, Jeff Teague","Home"
41400101,4,"00:13",2867,"BKN","Brook Lopez","Alan Anderson",442,"Thaddeus Young, Deron Williams, Joe Johnson, Brook Lopez, Bojan Bogdanovic","Thaddeus Young, Deron Williams, Joe Johnson, Bojan Bogdanovic, Alan Anderson","Away"
41400101,4,"00:11",2869,"BKN","Thaddeus Young","Brook Lopez",445,"Thaddeus Young, Deron Williams, Joe Johnson, Bojan Bogdanovic, Alan Anderson","Deron Williams, Joe Johnson, Bojan Bogdanovic, Alan Anderson, Brook Lopez","Away"
41400102,1,"06:14",346,"BKN","Thaddeus Young","Mirza Teletovic",41,"Bojan Bogdanovic, Brook Lopez, Deron Williams, Joe Johnson, Thaddeus Young","Bojan Bogdanovic, Brook Lopez, Deron Williams, Joe Johnson, Mirza Teletovic","Away"
41400102,1,"06:14",346,"ATL","Al Horford","Pero Antic",42,"Al Horford, DeMarre Carroll, Jeff Teague, Kyle Korver, Paul Millsap","DeMarre Carroll, Jeff Teague, Kyle Korver, Paul Millsap, Pero Antic","Home"
41400102,1,"05:15",405,"ATL","Kyle Korver","Kent Bazemore",53,"DeMarre Carroll, Jeff Teague, Kyle Korver, Paul Millsap, Pero Antic","DeMarre Carroll, Jeff Teague, Paul Millsap, Pero Antic, Kent Bazemore","Home"
41400102,1,"04:00",480,"ATL","Jeff Teague","Dennis Schroder",64,"DeMarre Carroll, Jeff Teague, Paul Millsap, Pero Antic, Kent Bazemore","DeMarre Carroll, Paul Millsap, Pero Antic, Kent Bazemore, Dennis Schroder","Home"
41400102,1,"04:00",480,"BKN","Mirza Teletovic","Thaddeus Young",65,"Bojan Bogdanovic, Brook Lopez, Deron Williams, Joe Johnson, Mirza Teletovic","Bojan Bogdanovic, Brook Lopez, Deron Williams, Joe Johnson, Thaddeus Young","Away"
41400102,1,"02:47",553,"ATL","Pero Antic","Al Horford",80,"DeMarre Carroll, Paul Millsap, Pero Antic, Kent Bazemore, Dennis Schroder","DeMarre Carroll, Paul Millsap, Kent Bazemore, Dennis Schroder, Al Horford","Home"
41400102,1,"02:47",553,"BKN","Bojan Bogdanovic","Alan Anderson",81,"Bojan Bogdanovic, Brook Lopez, Deron Williams, Joe Johnson, Thaddeus Young","Brook Lopez, Deron Williams, Joe Johnson, Thaddeus Young, Alan Anderson","Away"
41400102,1,"01:58",602,"BKN","Deron Williams","Jarrett Jack",88,"Brook Lopez, Deron Williams, Joe Johnson, Thaddeus Young, Alan Anderson","Brook Lopez, Joe Johnson, Thaddeus Young, Alan Anderson, Jarrett Jack","Away"
41400102,1,"01:58",602,"ATL","Paul Millsap","Mike Scott",89,"DeMarre Carroll, Paul Millsap, Kent Bazemore, Dennis Schroder, Al Horford","DeMarre Carroll, Kent Bazemore, Dennis Schroder, Al Horford, Mike Scott","Home"
41400102,1,"01:58",602,"BKN","Thaddeus Young","Mason Plumlee",90,"Brook Lopez, Joe Johnson, Thaddeus Young, Alan Anderson, Jarrett Jack","Brook Lopez, Joe Johnson, Alan Anderson, Jarrett Jack, Mason Plumlee","Away"
41400102,1,"01:52",608,"ATL","DeMarre Carroll","Kyle Korver",94,"DeMarre Carroll, Kent Bazemore, Dennis Schroder, Al Horford, Mike Scott","Kent Bazemore, Dennis Schroder, Al Horford, Mike Scott, Kyle Korver","Home"
41400102,2,"11:01",779,"ATL","Kent Bazemore","Shelvin Mack",117,"Al Horford, Dennis Schroder, Kent Bazemore, Kyle Korver, Mike Scott","Al Horford, Dennis Schroder, Kyle Korver, Mike Scott, Shelvin Mack","Home"
41400102,2,"09:36",864,"BKN","Brook Lopez","Thaddeus Young",127,"Alan Anderson, Bojan Bogdanovic, Brook Lopez, Jarrett Jack, Mason Plumlee","Alan Anderson, Bojan Bogdanovic, Jarrett Jack, Mason Plumlee, Thaddeus Young","Away"
41400102,2,"08:45",915,"ATL","Dennis Schroder","Jeff Teague",135,"Al Horford, Dennis Schroder, Kyle Korver, Mike Scott, Shelvin Mack","Al Horford, Kyle Korver, Mike Scott, Shelvin Mack, Jeff Teague","Home"
41400102,2,"06:03",1077,"ATL","Al Horford","Paul Millsap",159,"Al Horford, Kyle Korver, Mike Scott, Shelvin Mack, Jeff Teague","Kyle Korver, Mike Scott, Shelvin Mack, Jeff Teague, Paul Millsap","Home"
41400102,2,"06:03",1077,"ATL","Kyle Korver","Pero Antic",160,"Kyle Korver, Mike Scott, Shelvin Mack, Jeff Teague, Paul Millsap","Mike Scott, Shelvin Mack, Jeff Teague, Paul Millsap, Pero Antic","Home"
41400102,2,"06:03",1077,"ATL","Mike Scott","DeMarre Carroll",161,"Mike Scott, Shelvin Mack, Jeff Teague, Paul Millsap, Pero Antic","Shelvin Mack, Jeff Teague, Paul Millsap, Pero Antic, DeMarre Carroll","Home"
41400102,2,"06:03",1077,"BKN","Thaddeus Young","Joe Johnson",162,"Alan Anderson, Bojan Bogdanovic, Jarrett Jack, Mason Plumlee, Thaddeus Young","Alan Anderson, Bojan Bogdanovic, Jarrett Jack, Mason Plumlee, Joe Johnson","Away"
41400102,2,"04:07",1193,"ATL","Shelvin Mack","Kyle Korver",176,"Shelvin Mack, Jeff Teague, Paul Millsap, Pero Antic, DeMarre Carroll","Jeff Teague, Paul Millsap, Pero Antic, DeMarre Carroll, Kyle Korver","Home"
41400102,2,"04:07",1193,"BKN","Mason Plumlee","Brook Lopez",177,"Alan Anderson, Bojan Bogdanovic, Jarrett Jack, Mason Plumlee, Joe Johnson","Alan Anderson, Bojan Bogdanovic, Jarrett Jack, Joe Johnson, Brook Lopez","Away"
41400102,2,"03:24",1236,"ATL","Pero Antic","Al Horford",188,"Jeff Teague, Paul Millsap, Pero Antic, DeMarre Carroll, Kyle Korver","Jeff Teague, Paul Millsap, DeMarre Carroll, Kyle Korver, Al Horford","Home"
41400102,2,"02:45",1275,"BKN","Jarrett Jack","Deron Williams",196,"Alan Anderson, Bojan Bogdanovic, Jarrett Jack, Joe Johnson, Brook Lopez","Alan Anderson, Bojan Bogdanovic, Joe Johnson, Brook Lopez, Deron Williams","Away"
41400102,2,"01:08",1372,"BKN","Deron Williams","Jarrett Jack",211,"Alan Anderson, Bojan Bogdanovic, Joe Johnson, Brook Lopez, Deron Williams","Alan Anderson, Bojan Bogdanovic, Joe Johnson, Brook Lopez, Jarrett Jack","Away"
41400102,2,"01:08",1372,"BKN","Alan Anderson","Thaddeus Young",212,"Alan Anderson, Bojan Bogdanovic, Joe Johnson, Brook Lopez, Jarrett Jack","Bojan Bogdanovic, Joe Johnson, Brook Lopez, Jarrett Jack, Thaddeus Young","Away"
41400102,3,"05:11",1849,"ATL","Al Horford","Pero Antic",275,"Al Horford, DeMarre Carroll, Jeff Teague, Kyle Korver, Paul Millsap","DeMarre Carroll, Jeff Teague, Kyle Korver, Paul Millsap, Pero Antic","Home"
41400102,3,"05:11",1849,"ATL","Kyle Korver","Kent Bazemore",276,"DeMarre Carroll, Jeff Teague, Kyle Korver, Paul Millsap, Pero Antic","DeMarre Carroll, Jeff Teague, Paul Millsap, Pero Antic, Kent Bazemore","Home"
41400102,3,"04:13",1907,"BKN","Bojan Bogdanovic","Alan Anderson",283,"Bojan Bogdanovic, Brook Lopez, Deron Williams, Joe Johnson, Thaddeus Young","Brook Lopez, Deron Williams, Joe Johnson, Thaddeus Young, Alan Anderson","Away"
41400102,3,"04:13",1907,"BKN","Deron Williams","Jarrett Jack",284,"Brook Lopez, Deron Williams, Joe Johnson, Thaddeus Young, Alan Anderson","Brook Lopez, Joe Johnson, Thaddeus Young, Alan Anderson, Jarrett Jack","Away"
41400102,3,"04:13",1907,"ATL","Jeff Teague","Dennis Schroder",285,"DeMarre Carroll, Jeff Teague, Paul Millsap, Pero Antic, Kent Bazemore","DeMarre Carroll, Paul Millsap, Pero Antic, Kent Bazemore, Dennis Schroder","Home"
41400102,3,"03:21",1959,"BKN","Thaddeus Young","Mason Plumlee",296,"Brook Lopez, Joe Johnson, Thaddeus Young, Alan Anderson, Jarrett Jack","Brook Lopez, Joe Johnson, Alan Anderson, Jarrett Jack, Mason Plumlee","Away"
41400102,3,"03:00",1980,"ATL","Pero Antic","Elton Brand",300,"DeMarre Carroll, Paul Millsap, Pero Antic, Kent Bazemore, Dennis Schroder","DeMarre Carroll, Paul Millsap, Kent Bazemore, Dennis Schroder, Elton Brand","Home"
41400102,3,"02:58",1982,"ATL","Elton Brand","Pero Antic",304,"DeMarre Carroll, Paul Millsap, Kent Bazemore, Dennis Schroder, Elton Brand","DeMarre Carroll, Paul Millsap, Kent Bazemore, Dennis Schroder, Pero Antic","Home"
41400102,3,"02:58",1982,"BKN","Brook Lopez","Mirza Teletovic",305,"Brook Lopez, Joe Johnson, Alan Anderson, Jarrett Jack, Mason Plumlee","Joe Johnson, Alan Anderson, Jarrett Jack, Mason Plumlee, Mirza Teletovic","Away"
41400102,3,"02:44",1996,"ATL","Paul Millsap","Elton Brand",310,"DeMarre Carroll, Paul Millsap, Kent Bazemore, Dennis Schroder, Pero Antic","DeMarre Carroll, Kent Bazemore, Dennis Schroder, Pero Antic, Elton Brand","Home"
41400102,3,"02:44",1996,"BKN","Mason Plumlee","Brook Lopez",311,"Joe Johnson, Alan Anderson, Jarrett Jack, Mason Plumlee, Mirza Teletovic","Joe Johnson, Alan Anderson, Jarrett Jack, Mirza Teletovic, Brook Lopez","Away"
41400102,3,"02:33",2007,"BKN","Brook Lopez","Mason Plumlee",316,"Joe Johnson, Alan Anderson, Jarrett Jack, Mirza Teletovic, Brook Lopez","Joe Johnson, Alan Anderson, Jarrett Jack, Mirza Teletovic, Mason Plumlee","Away"
41400102,3,"02:33",2007,"ATL","Elton Brand","Mike Scott",317,"DeMarre Carroll, Kent Bazemore, Dennis Schroder, Pero Antic, Elton Brand","DeMarre Carroll, Kent Bazemore, Dennis Schroder, Pero Antic, Mike Scott","Home"
41400102,3,"01:22",2078,"ATL","DeMarre Carroll","Kyle Korver",330,"DeMarre Carroll, Kent Bazemore, Dennis Schroder, Pero Antic, Mike Scott","Kent Bazemore, Dennis Schroder, Pero Antic, Mike Scott, Kyle Korver","Home"
41400102,3,"01:22",2078,"BKN","Mason Plumlee","Brook Lopez",331,"Joe Johnson, Alan Anderson, Jarrett Jack, Mirza Teletovic, Mason Plumlee","Joe Johnson, Alan Anderson, Jarrett Jack, Mirza Teletovic, Brook Lopez","Away"
41400102,3,"01:22",2078,"BKN","Mirza Teletovic","Bojan Bogdanovic",332,"Joe Johnson, Alan Anderson, Jarrett Jack, Mirza Teletovic, Brook Lopez","Joe Johnson, Alan Anderson, Jarrett Jack, Brook Lopez, Bojan Bogdanovic","Away"
41400102,3,"01:22",2078,"ATL","Mike Scott","Al Horford",333,"Kent Bazemore, Dennis Schroder, Pero Antic, Mike Scott, Kyle Korver","Kent Bazemore, Dennis Schroder, Pero Antic, Kyle Korver, Al Horford","Home"
41400102,4,"08:42",2358,"BKN","Brook Lopez","Deron Williams",375,"Alan Anderson, Bojan Bogdanovic, Brook Lopez, Jarrett Jack, Joe Johnson","Alan Anderson, Bojan Bogdanovic, Jarrett Jack, Joe Johnson, Deron Williams","Away"
41400102,4,"08:42",2358,"BKN","Bojan Bogdanovic","Mason Plumlee",376,"Alan Anderson, Bojan Bogdanovic, Jarrett Jack, Joe Johnson, Deron Williams","Alan Anderson, Jarrett Jack, Joe Johnson, Deron Williams, Mason Plumlee","Away"
41400102,4,"08:42",2358,"ATL","Mike Scott","Paul Millsap",377,"Al Horford, Dennis Schroder, Kent Bazemore, Kyle Korver, Mike Scott","Al Horford, Dennis Schroder, Kent Bazemore, Kyle Korver, Paul Millsap","Home"
41400102,4,"07:03",2457,"ATL","Kyle Korver","DeMarre Carroll",390,"Al Horford, Dennis Schroder, Kent Bazemore, Kyle Korver, Paul Millsap","Al Horford, Dennis Schroder, Kent Bazemore, Paul Millsap, DeMarre Carroll","Home"
41400102,4,"07:03",2457,"ATL","Kent Bazemore","Jeff Teague",391,"Al Horford, Dennis Schroder, Kent Bazemore, Paul Millsap, DeMarre Carroll","Al Horford, Dennis Schroder, Paul Millsap, DeMarre Carroll, Jeff Teague","Home"
41400102,4,"07:03",2457,"BKN","Joe Johnson","Brook Lopez",392,"Alan Anderson, Jarrett Jack, Joe Johnson, Deron Williams, Mason Plumlee","Alan Anderson, Jarrett Jack, Deron Williams, Mason Plumlee, Brook Lopez","Away"
41400102,4,"07:03",2457,"BKN","Mason Plumlee","Thaddeus Young",393,"Alan Anderson, Jarrett Jack, Deron Williams, Mason Plumlee, Brook Lopez","Alan Anderson, Jarrett Jack, Deron Williams, Brook Lopez, Thaddeus Young","Away"
41400102,4,"04:26",2614,"ATL","Al Horford","Pero Antic",407,"Al Horford, Dennis Schroder, Paul Millsap, DeMarre Carroll, Jeff Teague","Dennis Schroder, Paul Millsap, DeMarre Carroll, Jeff Teague, Pero Antic","Home"
41400102,4,"04:26",2614,"ATL","Dennis Schroder","Kyle Korver",408,"Dennis Schroder, Paul Millsap, DeMarre Carroll, Jeff Teague, Pero Antic","Paul Millsap, DeMarre Carroll, Jeff Teague, Pero Antic, Kyle Korver","Home"
41400102,4,"04:26",2614,"BKN","Thaddeus Young","Joe Johnson",409,"Alan Anderson, Jarrett Jack, Deron Williams, Brook Lopez, Thaddeus Young","Alan Anderson, Jarrett Jack, Deron Williams, Brook Lopez, Joe Johnson","Away"
41400102,4,"02:39",2721,"ATL","Pero Antic","Al Horford",425,"Paul Millsap, DeMarre Carroll, Jeff Teague, Pero Antic, Kyle Korver","Paul Millsap, DeMarre Carroll, Jeff Teague, Kyle Korver, Al Horford","Home"
41400102,4,"00:28",2852,"ATL","Jeff Teague","Kent Bazemore",443,"Paul Millsap, DeMarre Carroll, Jeff Teague, Kyle Korver, Al Horford","Paul Millsap, DeMarre Carroll, Kyle Korver, Al Horford, Kent Bazemore","Home"
41400103,1,"05:25",395,"ATL","Al Horford","Pero Antic",60,"Al Horford, DeMarre Carroll, Jeff Teague, Kyle Korver, Paul Millsap","DeMarre Carroll, Jeff Teague, Kyle Korver, Paul Millsap, Pero Antic","Away"
41400103,1,"04:44",436,"ATL","Kyle Korver","Kent Bazemore",64,"DeMarre Carroll, Jeff Teague, Kyle Korver, Paul Millsap, Pero Antic","DeMarre Carroll, Jeff Teague, Paul Millsap, Pero Antic, Kent Bazemore","Away"
